0,0,1
1,1,1
1,2,1
2,3,1
2,4,1
2,5,1
2,6,1
3,7,1
3,8,1
4,9,1
5,8,1
4,10,1
1,11,1
6,12,1
6,13,1
7,14,1
6,15,1
6,16,1
8,17,1
6,18,1
6,19,1
6,20,1
6,21,1
6,16,1
6,22,1
6,23,1
9,24,1
10,25,1
10,26,1
10,27,1
10,15,1
10,8,1
10,28,1
10,29,1
10,30,1
10,23,1
10,31,1
10,32,1
11,17,1
12,33,1
12,34,1
12,35,1
13,27,1
14,10,1
14,10,1
14,10,1
14,10,1
8,2,1
2,36,1
2,37,1
2,36,1
2,36,1
2,36,1
2,28,1
15,38,1
16,5,1
16,32,1
17,10,1
18,36,1
19,15,1
20,13,1
21,39,1
21,39,1
21,28,1
21,30,1
21,40,1
22,13,1
22,41,1
22,25,1
22,8,1
22,30,1
22,17,1
23,42,1
23,16,1
23,43,1
23,44,1
23,45,1
23,46,1
23,25,1
23,7,1
23,1,1
23,22,1
23,31,1
24,37,1
25,6,1
25,36,1
25,32,1
26,47,1
26,48,1
26,49,1
26,50,1
26,51,1
26,52,1
26,36,1
26,53,1
26,54,1
26,8,1
26,2,1
26,11,1
26,5,1
26,30,1
26,32,1
27,17,1
28,5,1
28,31,1
29,55,1
30,17,1
31,56,1
32,24,1
32,32,1
33,15,1
33,57,1
33,15,1
32,29,1
32,29,1
34,58,1
34,59,1
35,60,1
36,11,1
36,61,1
36,62,1
36,41,1
36,27,1
36,1,1
37,22,1
37,63,1
38,64,1
38,65,1
38,17,1
39,66,1
39,29,1
39,17,1
40,5,1
37,10,1
41,17,1
42,67,1
42,27,1
42,60,1
42,63,1
43,68,1
43,69,1
44,41,1
44,41,1
44,41,1
44,7,1
44,70,1
45,71,1
45,23,1
46,72,1
46,6,1
41,40,1
47,17,1
47,36,1
48,73,1
48,74,1
48,17,1
48,75,1
49,8,1
48,36,1
48,76,1
48,77,1
48,78,1
48,79,1
48,80,1
48,81,1
48,82,1
48,83,1
48,84,1
48,29,1
48,40,1
48,24,1
48,63,1
50,47,1
50,0,1
50,30,1
50,3,1
51,63,1
51,85,1
51,31,1
46,0,1
46,17,1
46,30,1
52,36,1
53,36,1
48,10,1
48,23,1
54,86,1
54,87,1
54,88,1
54,80,1
54,89,1
54,90,1
54,91,1
54,92,1
54,17,1
54,24,1
54,30,1
54,63,1
55,36,1
56,17,1
46,30,1
57,93,1
57,10,1
57,10,1
57,75,1
58,17,1
56,17,1
58,32,1
59,62,1
60,5,1
60,29,1
58,22,1
58,32,1
56,17,1
58,31,1
58,32,1
58,32,1
58,32,1
60,61,1
58,32,1
60,94,1
58,63,1
60,7,1
58,30,1
58,75,1
58,32,1
60,75,1
58,75,1
58,75,1
58,32,1
58,32,1
58,75,1
58,63,1
58,32,1
58,75,1
58,32,1
58,23,1
58,32,1
61,16,1
58,17,1
58,32,1
58,17,1
62,25,1
0,13,1
0,0,1
0,17,1
0,37,1
63,5,1
64,45,1
64,95,1
64,11,1
64,46,1
64,81,1
63,6,1
63,4,1
63,96,1
63,97,1
63,68,1
63,98,1
63,72,1
63,49,1
63,99,1
63,100,1
63,101,1
58,17,1
64,81,1
64,41,1
64,41,1
65,7,1
66,5,1
66,41,1
66,102,1
66,84,1
66,81,1
66,103,1
66,84,1
66,104,1
66,46,1
66,105,1
66,66,1
64,17,1
67,17,1
67,106,1
68,7,1
67,71,1
67,107,1
68,26,1
67,86,1
67,6,1
50,108,1
67,109,1
50,110,1
67,59,1
67,111,1
50,112,1
67,23,1
67,113,1
67,114,1
69,8,1
69,63,1
19,1,1
69,24,1
19,115,1
19,116,1
19,116,1
19,117,1
19,109,1
19,69,1
19,22,1
19,75,1
19,23,1
19,31,1
19,17,1
70,75,1
71,118,1
71,7,1
71,119,1
71,120,1
70,121,1
71,118,1
70,30,1
71,12,1
71,122,1
71,2,1
70,123,1
70,5,1
71,53,1
70,124,1
71,26,1
70,2,1
71,125,1
71,126,1
71,32,1
71,127,1
71,128,1
71,129,1
71,129,1
71,110,1
71,98,1
71,130,1
71,37,1
71,36,1
71,11,1
67,36,1
67,23,1
72,131,1
72,132,1
72,1,1
72,75,1
73,32,1
74,48,1
74,133,1
75,75,1
76,69,1
77,134,1
77,124,1
77,5,1
77,28,1
77,16,1
78,7,1
78,28,1
78,30,1
78,31,1
79,40,1
80,84,1
80,84,1
80,84,1
81,37,1
81,61,1
81,61,1
81,17,1
82,30,1
83,5,1
84,36,1
85,30,1
85,23,1
86,31,1
86,40,1
86,32,1
86,31,1
86,23,1
86,22,1
86,17,1
52,17,1
87,135,1
87,80,1
87,136,1
87,137,1
87,138,1
87,121,1
88,32,1
52,17,1
52,17,1
89,37,1
89,36,1
90,71,1
90,109,1
90,32,1
91,15,1
91,68,1
92,37,1
92,36,1
92,4,1
92,93,1
92,139,1
92,140,1
92,66,1
92,141,1
92,12,1
88,8,1
88,125,1
93,5,1
94,36,1
95,23,1
95,16,1
96,17,1
81,37,1
81,69,1
97,22,1
97,75,1
97,23,1
97,23,1
97,31,1
97,17,1
97,47,1
97,81,1
97,122,1
97,31,1
97,48,1
97,133,1
97,26,1
97,8,1
97,142,1
97,95,1
97,12,1
97,49,1
97,62,1
97,75,1
97,15,1
97,44,1
97,143,1
97,144,1
97,27,1
97,136,1
97,55,1
97,68,1
97,145,1
97,16,1
97,11,1
81,146,1
81,147,1
81,148,1
81,149,1
81,150,1
81,62,1
81,111,1
81,144,1
81,151,1
81,152,1
81,93,1
81,15,1
81,40,1
81,133,1
81,68,1
98,125,1
81,153,1
81,154,1
98,131,1
81,44,1
81,109,1
81,155,1
81,107,1
81,69,1
99,29,1
99,59,1
99,134,1
99,37,1
99,106,1
99,71,1
100,17,1
101,24,1
102,91,1
102,5,1
102,4,1
102,156,1
102,157,1
103,158,1
103,159,1
103,160,1
104,2,1
104,92,1
104,106,1
104,17,1
105,17,1
106,30,1
106,29,1
106,16,1
105,76,1
105,17,1
105,40,1
105,11,1
105,16,1
105,161,1
105,162,1
107,163,1
107,68,1
108,17,1
16,164,1
16,165,1
4,17,1
109,41,1
110,30,1
109,41,1
109,18,1
4,17,1
111,26,1
112,15,1
113,17,1
57,107,1
57,93,1
57,22,1
57,75,1
57,23,1
57,31,1
58,2,1
58,15,1
58,0,1
114,17,1
115,75,1
115,31,1
116,75,1
21,4,1
116,75,1
0,75,1
0,32,1
117,133,1
0,63,1
0,15,1
117,27,1
0,36,1
117,27,1
117,15,1
117,57,1
0,152,1
0,122,1
0,13,1
0,68,1
117,57,1
117,70,1
118,26,1
119,26,1
120,26,1
121,57,1
121,8,1
122,27,1
122,166,1
109,22,1
123,32,1
124,69,1
124,32,1
125,11,1
126,111,1
126,5,1
126,18,1
126,118,1
126,145,1
126,67,1
126,107,1
126,167,1
126,113,1
126,104,1
126,105,1
126,84,1
126,17,1
2,145,1
2,26,1
2,37,1
127,22,1
109,22,1
128,16,1
128,63,1
128,5,1
128,28,1
58,17,1
128,40,1
128,28,1
77,161,1
77,168,1
129,17,1
58,8,1
129,75,1
129,29,1
129,5,1
129,32,1
77,34,1
77,30,1
77,84,1
77,169,1
130,16,1
95,16,1
58,125,1
131,68,1
132,138,1
132,33,1
132,161,1
132,121,1
132,170,1
132,171,1
132,106,1
132,97,1
132,142,1
132,172,1
132,172,1
132,156,1
132,173,1
133,75,1
134,32,1
135,40,1
135,24,1
135,29,1
117,87,1
117,174,1
117,174,1
29,55,1
29,175,1
29,31,1
136,176,1
136,74,1
136,30,1
136,177,1
136,48,1
136,178,1
136,113,1
136,17,1
137,4,1
137,127,1
137,47,1
137,179,1
137,141,1
138,17,1
137,30,1
137,67,1
137,75,1
137,34,1
117,180,1
137,181,1
137,51,1
137,161,1
137,121,1
137,17,1
137,102,1
117,17,1
137,163,1
137,43,1
137,144,1
137,44,1
137,8,1
137,77,1
137,102,1
137,161,1
137,171,1
137,118,1
137,162,1
137,59,1
137,29,1
137,136,1
137,111,1
137,59,1
139,68,1
139,17,1
4,85,1
140,87,1
140,182,1
140,136,1
140,59,1
140,111,1
140,29,1
140,113,1
140,10,1
140,10,1
73,104,1
73,17,1
140,87,1
73,68,1
73,8,1
140,167,1
140,18,1
140,0,1
140,2,1
73,17,1
141,131,1
142,18,1
142,102,1
142,25,1
142,104,1
142,183,1
142,84,1
142,66,1
142,80,1
142,63,1
143,30,1
68,36,1
68,5,1
68,4,1
144,53,1
144,26,1
144,125,1
144,125,1
144,26,1
132,11,1
132,155,1
145,5,1
145,75,1
105,7,1
105,26,1
146,63,1
46,85,1
127,135,1
127,183,1
127,78,1
127,46,1
127,105,1
127,175,1
127,38,1
127,84,1
31,184,1
31,81,1
127,36,1
127,79,1
127,169,1
127,81,1
127,84,1
127,84,1
127,185,1
127,84,1
141,180,1
141,131,1
127,37,1
147,186,1
147,186,1
147,96,1
141,55,1
147,27,1
147,15,1
141,48,1
148,26,1
141,23,1
148,27,1
148,8,1
31,105,1
31,41,1
149,24,1
149,75,1
149,17,1
149,17,1
149,187,1
149,38,1
149,188,1
149,66,1
149,80,1
149,188,1
16,17,1
140,26,1
140,15,1
140,57,1
140,29,1
140,63,1
148,69,1
148,189,1
150,16,1
148,17,1
150,8,1
151,63,1
152,63,1
153,160,1
153,61,1
153,96,1
153,76,1
153,28,1
153,30,1
24,16,1
55,36,1
154,69,1
154,190,1
154,50,1
126,52,1
154,69,1
126,67,1
126,118,1
126,108,1
126,98,1
126,72,1
93,23,1
155,133,1
155,125,1
155,68,1
16,191,1
16,56,1
16,192,1
16,193,1
16,184,1
16,194,1
16,195,1
16,29,1
16,17,1
16,38,1
16,185,1
156,16,1
156,40,1
156,22,1
16,53,1
16,126,1
16,125,1
16,36,1
157,61,1
158,85,1
159,36,1
159,105,1
160,17,1
160,28,1
160,24,1
16,69,1
16,69,1
160,11,1
160,40,1
160,5,1
160,29,1
160,16,1
160,30,1
160,32,1
160,63,1
160,75,1
160,22,1
160,75,1
160,23,1
160,31,1
161,144,1
71,196,1
71,188,1
71,104,1
71,47,1
71,102,1
71,95,1
71,54,1
71,31,1
71,27,1
46,8,1
71,28,1
46,2,1
71,40,1
71,30,1
46,197,1
71,16,1
71,22,1
71,75,1
147,36,1
162,69,1
135,28,1
135,11,1
135,32,1
135,22,1
135,23,1
135,31,1
135,75,1
163,36,1
163,30,1
163,17,1
163,198,1
26,4,1
26,101,1
26,199,1
161,200,1
161,201,1
161,5,1
161,30,1
164,8,1
16,105,1
16,109,1
16,202,1
16,203,1
16,17,1
16,128,1
16,117,1
16,36,1
165,106,1
16,156,1
16,37,1
16,96,1
16,76,1
20,61,1
20,204,1
20,36,1
76,36,1
166,36,1
166,37,1
166,36,1
166,69,1
166,69,1
166,37,1
166,37,1
167,179,1
166,1,1
168,37,1
168,69,1
50,190,1
169,133,1
166,69,1
166,205,1
166,206,1
166,91,1
22,17,1
138,61,1
170,8,1
170,2,1
170,37,1
170,36,1
170,26,1
170,85,1
170,106,1
171,26,1
172,36,1
172,66,1
172,36,1
173,63,1
135,29,1
132,17,1
174,84,1
174,5,1
125,8,1
125,86,1
38,49,1
78,41,1
78,41,1
78,7,1
78,48,1
78,57,1
78,17,1
78,81,1
78,175,1
78,185,1
175,84,1
175,81,1
175,140,1
175,140,1
175,140,1
175,66,1
175,141,1
175,10,1
175,97,1
175,141,1
175,115,1
175,116,1
175,61,1
176,119,1
175,207,1
176,112,1
175,208,1
176,111,1
176,29,1
176,59,1
176,96,1
176,23,1
176,62,1
176,209,1
176,93,1
176,148,1
176,210,1
176,211,1
176,145,1
177,17,1
177,31,1
177,29,1
14,63,1
178,17,1
179,69,1
179,69,1
132,17,1
68,69,1
68,17,1
68,37,1
68,69,1
68,26,1
180,8,1
180,32,1
38,64,1
181,36,1
181,98,1
181,50,1
38,30,1
38,23,1
182,74,1
182,37,1
182,36,1
38,31,1
38,17,1
38,28,1
38,5,1
38,171,1
38,51,1
38,34,1
38,33,1
38,118,1
43,40,1
76,26,1
76,17,1
183,76,1
183,96,1
183,23,1
132,17,1
132,17,1
132,85,1
132,17,1
132,17,1
132,17,1
132,17,1
132,17,1
184,18,1
184,18,1
184,41,1
144,66,1
144,140,1
144,212,1
144,140,1
144,184,1
144,22,1
144,23,1
144,31,1
144,75,1
184,213,1
185,5,1
185,31,1
145,84,1
23,57,1
132,46,1
132,26,1
132,17,1
145,66,1
32,5,1
186,1,1
186,63,1
186,32,1
187,74,1
187,30,1
187,17,1
187,85,1
187,69,1
187,14,1
187,214,1
187,36,1
48,86,1
48,80,1
48,125,1
48,28,1
48,32,1
188,48,1
188,8,1
189,30,1
189,23,1
189,87,1
128,111,1
128,136,1
128,136,1
128,29,1
128,59,1
128,111,1
128,111,1
128,111,1
128,23,1
128,130,1
128,76,1
128,96,1
128,23,1
128,36,1
174,185,1
174,15,1
174,2,1
174,17,1
190,215,1
190,37,1
190,36,1
190,174,1
190,87,1
191,91,1
191,113,1
190,174,1
190,17,1
124,36,1
124,36,1
124,33,1
124,34,1
124,52,1
124,120,1
124,177,1
124,118,1
124,176,1
124,30,1
192,41,1
192,41,1
192,173,1
192,129,1
192,105,1
192,175,1
192,46,1
192,105,1
192,5,1
40,54,1
193,36,1
194,4,1
194,76,1
194,66,1
194,32,1
195,106,1
195,141,1
195,2,1
195,41,1
195,18,1
195,177,1
195,149,1
195,216,1
195,217,1
195,184,1
195,218,1
195,113,1
195,32,1
195,32,1
196,41,1
196,1,1
127,136,1
127,29,1
127,59,1
6,75,1
6,13,1
6,219,1
6,220,1
6,193,1
6,154,1
6,13,1
6,16,1
6,145,1
6,184,1
6,220,1
6,218,1
6,113,1
6,31,1
6,16,1
197,16,1
198,22,1
199,41,1
199,15,1
199,23,1
66,69,1
66,69,1
66,106,1
66,69,1
66,37,1
66,36,1
200,8,1
201,36,1
40,96,1
40,221,1
138,32,1
138,32,1
66,69,1
138,66,1
202,218,1
202,118,1
202,205,1
202,205,1
202,91,1
6,63,1
6,17,1
6,68,1
200,0,1
200,16,1
203,37,1
74,30,1
203,75,1
187,27,1
204,222,1
204,123,1
204,177,1
204,176,1
204,35,1
204,138,1
204,34,1
204,119,1
204,30,1
204,22,1
204,6,1
204,4,1
204,36,1
204,96,1
204,223,1
204,101,1
204,214,1
204,224,1
50,2,1
50,225,1
50,225,1
50,186,1
50,226,1
50,93,1
50,227,1
50,28,1
132,131,1
132,1,1
132,23,1
205,29,1
66,94,1
66,133,1
206,8,1
206,106,1
206,31,1
206,17,1
46,17,1
207,36,1
207,37,1
208,66,1
204,32,1
175,46,1
175,17,1
13,24,1
76,2,1
209,23,1
